Indice,texto,Categoria 1,categoria 2,categoria 3
112,"Abad habla de posible indulto a Correa En una entrevista, Abad fue consultada al respecto, pero no fue esa su respuesta    A Infobae la Vicepresidenta aclaró que no indultaría a Correa en caso de asumir la Presidencia y negó alianzas y pactos. El 24 de noviembre del 2023, un día después de que Daniel Noboa...",0,0,0
113,"Moreno, Lasso y Gutiérrez rechazan la incursión en la Embajada mexicana 26 expresidentes de América Latina rechazaron el asilo a Glas y la incursión a la Embajada mexicana  En este comunicado, los exmandatarios que integran la Iniciativa Democrática de España y las Américas (IDEA) se pronunciaron sobre lo ocurrido en la sede diplomática...",0,0,0
114,"Riesgo País por debajo de los 1.500 puntos, por primera vez en más de un año La cifra actual es correcta, pero no es la primera vez en más de un año que registra menos de 1.500 puntos   El nivel más bajo en más de un año de este índice se dio el 17 de enero del 2023, cuando el valor fue de 1.047. Ayer, el Riesgo País se ubicó en 1.486 puntos....",0,0,0
115,"Noboa lanzó una amenaza: si no suben el IVA, no pagará los sueldos El Ministro de Finanzas dijo que subir el IVA evitaría riesgos en el pago de salarios  En la Asamblea los representantes del Estado aseguraron que esos recursos se usarían no sólo para el conflicto interno, sino también salud, educación y otros rubros.  El presidente,...",0,0,0
116,"Moreno y su familia serán prófugos, si no se presentan a audiencia Moreno no mantiene sentencias, ni órdenes de prisión Si bien él  y parte de su familia enfrentan un proceso por el caso Sinohydro, todavía se encuentra en trámite. El expresidente cumple con medidas cautelares desde Paraguay. Los procesos judiciales son uno de los...",0,0,0
117,"SRI investiga posible evasión o defraudación tributaria de 5 binomios El SRI encontró cinco riesgos tributarios, pero no especifica en cuántos binomios Los datos de los candidatos a los que se les identificaron riesgos tributarios en un análisis preliminar son reservados. No se sabe cuántos binomios están en la lista o cuáles.  Una...",0,0,0
118,"Lenín Moreno está prófugo; Fiscalía pide notificación a la Interpol El juez aún no ha ordenado prisión preventiva para Moreno Ayer, la Fiscalía solicitó esta condición para el exmandatario y otros procesados en el caso 'Sinohydro', por incumplir las medidas cautelares.  La Fiscalía formuló cargos contra 37 personas, por presunto...",0,0,0
119,"Teleamazonas habría publicado que del 11 al 14 de octubre hubo un feriado energético Teleamazonas no publicó que hubo un feriado energético El post original está manipulado. El feriado fue del 11 al 13 de octubre por el aniversario de Independencia de Guayaquil.    POR: Redacción Ecuador Chequea  Cada 9 de octubre, se celebra la Independencia de...",0,0,0
120,"Hija de Marlon Santi en fábrica de billetes falsos, por eso Santi apoyaba a Lasso La hija de Marlon Santi sí fue vinculada al caso de falsificación de moneda Sin embargo, no se han presentado vínculos entre el caso o el político y Guillermo Lasso. La publicación presenta un claro sesgo, y más opinión que información. La desinformación no 'duerme'...",0,0,0
121,"Noboa convocará a una consulta popular para abrir los candados a la privatización El binomio sí ha hablado de una consulta, pero no de privatizaciones La propuesta es hacer una consulta en temas de seguridad, salud y economía. Abad aseguró que ésta será una opción, en caso de no llegar a consensos con la Asamblea. Los resultados electorales son...",0,0,0
122,"Correa habría dicho: «Al ganar me declararán inocente» El post cita una entrevista antigua; en ella Correa no dio esa declaración textual  La publicación de El País data de junio, luego de que se decretó la muerte cruzada y se llamó a las elecciones anticipadas. El exmandatario habló sobre lo que esperaba para sus...",0,0,0
123,En Ecuavisa se afirmó que Lasso pactó con el crimen organizado Las opiniones de un experto son usadas para generar este post Luis Córdova analizó la situación carcelaria del país. Autoridades han negado acercamientos o un pacto con el crimen organizado. Una publicación en Facebook insinúa que en Ecuavisa se confirmó que el...,0,0,0
124,"Jan Topic y Pedro Freile fumaron marihuana en un podcast Jan Topic no fumó marihuana en una entrevista  En el espacio se presentó a Topic y a Pedro Freile fumando CBD, una sustancia de la planta del cannabis sin efectos psicotrópicos y regulada en el país.  Las redes sociales se han llenado de contenidos falsos o...",0,0,0
125,"Ramiro García dijo que Ecuador no tiene una buena fiscal En una entrevista, el jurista analizó la situación de la fiscal  El video está descontextualizado. En la grabación, García explicaba el por qué a las personas les debe interesar la designación de distintas autoridades.    El tema de la tesis y las denuncias hacia la...",0,0,0
126,"CNE entrega vocalía a gente de Leonidas Iza Cuatro de cinco vocales fueron designados esta semana La Delegación de Cotopaxi del CNE designó esta semana cuatro vocalías; una de ellas fue para Apawki Castro, dirigente de la Conaie cercano a Iza.  En días recientes, han circulado en redes sociales numerosos...",0,0,0
127,"La Asamblea se queda sin luz y se burlan de Noboa La Asamblea se quedó ayer sin luz por una falla interna  En medio de ello, el Pleno criticó al Gobierno por los apagones. El Presidente de la Asamblea dijo que “el fantasma de los 90 ha regresado a Ecuador”. POR: Redacción Ecuador Chequea  Los cortes de luz se...",0,0,0
128,"El Presidente decreta que los delincuentes sean abatidos Noboa ordenó actualizar manuales del uso legítimo de la fuerza La Policía y las Fuerzas Armadas deben hacer esta actualización para la aplicación de la Ley, que está vigente desde el 2023. En Ecuador, la inseguridad es el mayor tema de preocupación. De hecho, esta es...",0,0,0
129,"Retiro de orden de prisión contra Lenín Moreno fue cortina de humo La solicitud fue retirada porque Moreno cumple con las medidas sustitutivas  La fiscal, Diana Salazar sí retiró el pedido de prisión preventiva contra Lenín Moreno, pero el hecho se dio en marzo por el caso ‘Sinohydro’. Este post tiene sesgo y lo trata de pasar como...",0,0,0
130,"Leonidas Iza se toma la Asamblea y las calles de Quito Ayer, la Conaie fue a la Asamblea para presentar un proyecto de Ley  La organización indígena salió desde el parque El Arbolito hasta el palacio Legislativo para entregar su solicitud. Las movilizaciones que se dieron fueron por parte de la UNE y de la FEUE.  El...",0,0,0
131,"Julián Assange libre; Lenín Moreno, preso Assange salió de la prisión de Reino Unido y el expresidente Moreno no está preso  El fundador de WikiLeaks salió el lunes de la cárcel y tras un acuerdo con la justicia de Estados Unidos quedó en libertad, mientras que Moreno vive en Paraguay y se presenta...",0,0,0
132,"Roberto Izurieta habría dicho que Correa está tras ‘sabotajes eléctricos’ Izurieta aseguró en abril que personas que fueron parte del correísmo estaban involucradas Cuando era Secretario de Comunicación —cargo que ya no ocupa— se refirió a los supuestos sabotajes, cuando empezaron los cortes de luz. Actualmente, la investigación está en...",0,0,0
133,"Gasolina súper cuesta $4,11 por galón desde el 17 de junio El precio de la gasolina súper se actualiza el 12 de cada mes, y en junio  bajó a $4,11 Esta medida rige desde el Gobierno de Lenín Moreno. Para este mes, Petroecuador estableció su valor en $4,11 y en comparación al precio de mayo disminuyó 10 centavos. Desde el 31...",0,0,0
134,"Iza anuncia acciones, habrá paro nacional Iza dijo que irá a las calles, si la eliminación del subsidio a la gasolina afecta a los indígenas   El presidente de la Conaie asistió a la convención nacional Pachakutik y se refirió al reciente acuerdo entre Ecuador y el Fondo Monetario Internacional. Leonidas Iza...",0,0,0
135,"Diana Salazar se va a juicio Aún no se conoce si el juicio político a la Fiscal se llevará a cabo  El video que circula, corresponde a un pronunciamiento de los asambleístas del correísmo, el pasado 1 de diciembre, cuando el CAL autorizó el trámite de la solicitud de juicio. Las investigaciones...",0,0,0
136,"Sonnenholzner habría dicho que no hay que capturar delincuentes, sino abatirlos El exvicepresidente habló sobre la crisis de seguridad Sonnenholzner dijo que sus declaraciones fueron descontextualizadas y aclaró que se refirió a circunstancias puntuales para tomar esa decisión.  Ecuador enfrenta una crisis de seguridad, que escaló tras la fuga de...",0,0,0
137,"EE.UU. revela detalles del ‘atraco petrolero’ en el país durante el correísmo No hay nuevos detalles sobre el caso de Petroecuador La publicación que circula en redes sociales utiliza información de un artículo de diario La Hora, publicado en octubre del 2022, y la quieren hacer pasar como actual. Las noticias antiguas también pueden ser usadas...",0,0,0
138,"Grupo de Puebla propone desdolarizar América Latina Las declaraciones de Samper son reales, pero están descontextualizadas El Grupo de Puebla instó a trabajar por una desdolarización de la economía global. Aunque, no se refirió a la ejecución de procesos de desdolarización interna.  El acelerado ritmo que va tomando el...",0,0,0
139,"147 niños han muerto este año por una carnicería infantil del Gobierno Las declaraciones de Brown son reales, pero están enfocadas en la seguridad en las escuelas Las declaraciones de la Ministra de Educación está descontextualizadas. En una entrevista, María Brown, se refirió a dónde se presenta la inseguridad para niños y niñas en el...",0,0,0
140,"Arauz dice que tiene que perder el correísmo para que baje el Riesgo País Las declaraciones de Arauz son reales, pero él no promueve la derrota del correísmo Varias publicaciones con desinformación circularon a partir de lo que dijo el candidato sobre el Riesgo País tras el asesinato de Villavicencio. ¿Qué dijo realmente? Cada día que pasa,...",0,0,0
141,"“Ecuador es el país más inseguro de Latinoamérica”, dijo Bukele El mandatario de El Salvador dio ese comentario en un ‘Space’ en X  Nayib Bukele habló sobre varios temas, entre ellos, el de la seguridad y lo que ha sucedido en El Salvador y por ello se refirió a la situación de Ecuador.  La situación de violencia e inseguridad que...",0,0,0
142,"Abad dice que Noboa traicionó a los ecuatorianos que votaron por él Abad sí habló de traición en una entrevista con CNN Dio estas declaraciones el mismo día de su primera intervención como Vicepresidenta, cuando aceptó las funciones otorgadas, en Tel Aviv. La política criticó el acuerdo legislativo.  Las declaraciones de las nuevas...",0,0,0
143,"Lasso firma decreto para la seguridad de expresidentes y exvicepresidentes Lasso decretó seguridad para exmandatarios por dos años  En el documento también se habla de sus cónyuges. La seguridad será dentro y fuera del país y podría ampliarse en el tiempo.  Cada vez falta menos para que el Gobierno de Guillermo Lasso llegue a su fin, y el...",0,0,0
144,"Venezolanos regresan a su país por la inseguridad que azota a Ecuador La nota no es actual y fue publicada en 2022  En ese entonces, Ecuavisa reportó que en el terminal terrestre de Tulcán se registraba un flujo inusual de venezolanos que salían de Ecuador.  POR: Redacción Ecuador Chequea  Según la Agencia de la ONU para los...",0,0,0
